step,o_index,x,y,z
18148.0,355.0,6.107418859999999,22.03980267,0.21289725
18149.0,355.0,6.164596769999999,21.985487600000003,0.14515597
18150.0,355.0,6.210766020000001,21.94346449,0.06506577
18151.0,355.0,6.2495014699999984,21.9059741,-0.01907253
18152.0,355.0,6.299108870000001,21.859989470000002,-0.08101089
18153.0,355.0,6.354940240000001,21.818901,-0.12996498
18154.0,355.0,6.423969419999999,21.82576509,-0.18530603
18155.0,355.0,6.487335559999998,21.90062413,-0.24911991
18156.0,355.0,6.522616320000001,22.00047345,-0.32858003
18157.0,355.0,6.54315437,22.074127330000003,-0.42442216
18158.0,355.0,6.54194021,22.081909460000002,-0.536944
18159.0,355.0,6.538861919999999,22.017845710000003,-0.62700937
18160.0,355.0,6.524337769999999,21.938923990000003,-0.71037062
18161.0,355.0,6.504735140000001,21.86708158,-0.77316674
18162.0,355.0,6.490890489999998,21.819300100000003,-0.80824983
18163.0,355.0,6.5063900100000005,21.810404610000003,-0.82624651
18164.0,355.0,6.523238809999999,21.85048597,-0.82909757
18165.0,355.0,6.514462529999999,21.930454,-0.83727675
18166.0,355.0,6.48368219,22.022612360000004,-0.86125616
18167.0,355.0,6.449588800000001,22.08817919,-0.89551635
18168.0,355.0,6.426348699999998,22.10110354,-0.92677979
18169.0,355.0,6.399624249999999,22.075729990000003,-0.9688135
18170.0,355.0,6.3581531600000005,22.034720980000003,-1.00829812
18171.0,355.0,6.316093679999998,21.99920588,-1.03255778
18172.0,355.0,6.288832540000001,21.96911253,-1.05027754
18173.0,355.0,6.2625771499999985,21.94280918,-1.06370769
18174.0,355.0,6.238898379999998,21.926647820000003,-1.05964506
18175.0,355.0,6.215582569999999,21.924271240000003,-1.03122854
18176.0,355.0,6.20548363,21.936005700000003,-0.98933766
18177.0,355.0,6.197111239999998,21.972595790000003,-0.94568281
18178.0,355.0,6.174202690000001,22.033114670000003,-0.89111027
18179.0,355.0,6.154147899999998,22.10002691,-0.82116382
18180.0,355.0,6.1498142300000005,22.166324030000002,-0.7521659
18181.0,355.0,6.145557839999999,22.21499164,-0.6845631
18182.0,355.0,6.11764191,22.26948223,-0.64073719
18183.0,355.0,6.074623800000001,22.344612440000002,-0.62482985
18184.0,355.0,6.04254495,22.43148113,-0.61494548
18185.0,355.0,6.026929769999999,22.499174970000002,-0.58019556
18186.0,355.0,6.024015779999999,22.527919110000003,-0.53398989
18187.0,355.0,6.02587913,22.533548680000003,-0.49669689
18188.0,355.0,6.028337740000001,22.542476450000002,-0.47297755
18189.0,355.0,6.02136964,22.553737230000003,-0.48309332
18190.0,355.0,6.014832049999999,22.55102716,-0.51053104
18191.0,355.0,6.019759149999999,22.53709093,-0.53228933
18192.0,355.0,6.046062639999999,22.540302120000003,-0.54099967
18193.0,355.0,6.081677079999999,22.56029266,-0.55520226
18194.0,355.0,6.121908640000001,22.575605780000004,-0.57705365
18195.0,355.0,6.182933899999998,22.57533004,-0.57985809
18196.0,355.0,6.263984499999999,22.564339630000003,-0.54544685
18197.0,355.0,6.35200833,22.55669486,-0.52119409
18198.0,355.0,6.419618809999999,22.57418101,-0.54641606
18199.0,355.0,6.46877473,22.626953190000002,-0.62721186
18200.0,355.0,6.512767789999998,22.72373496,-0.72226359
18201.0,355.0,6.56239948,22.835179730000004,-0.78806506
18202.0,355.0,6.6147709,22.912675460000003,-0.82868814
18203.0,355.0,6.6549524600000005,22.948598160000003,-0.8625472
18204.0,355.0,6.676550760000001,22.956651760000003,-0.8896166
18205.0,355.0,6.681359969999999,22.94943882,-0.90779652
18206.0,355.0,6.684091859999999,22.9497579,-0.90713482
18207.0,355.0,6.698610110000001,22.97503512,-0.87515304
18208.0,355.0,6.72577085,23.035561930000004,-0.82516786
18209.0,355.0,6.732509629999999,23.123144240000002,-0.78246418
18210.0,355.0,6.7177033,23.216092990000003,-0.7800073
18211.0,355.0,6.70611508,23.299655070000004,-0.80368024
18212.0,355.0,6.70791414,23.356543430000002,-0.849341
18213.0,355.0,6.721663020000001,23.36747506,-0.88995854
18214.0,355.0,6.740059970000001,23.3452094,-0.90668174
18215.0,355.0,6.756636919999998,23.3147938,-0.89423744
18216.0,355.0,6.776192899999998,23.31383758,-0.87434647
18217.0,355.0,6.7953116300000005,23.36196461,-0.85655382
18218.0,355.0,6.8006117800000006,23.442075820000003,-0.83239464
18219.0,355.0,6.7971534600000005,23.51399976,-0.82604566
18220.0,355.0,6.80678365,23.555701900000003,-0.8414102
18221.0,355.0,6.856091540000001,23.565145460000004,-0.87131893
18222.0,355.0,6.933674910000001,23.56762901,-0.90550146
18223.0,355.0,7.0365143,23.585859290000002,-0.95298993
18224.0,355.0,7.123482759999998,23.61041351,-0.99112119
18225.0,355.0,7.185029350000001,23.624085370000003,-1.00653983
18226.0,355.0,7.245609049999999,23.634805000000004,-0.9794267
18227.0,355.0,7.284727879999998,23.660188710000003,-0.92330979
18228.0,355.0,7.29906832,23.7090369,-0.89006559
18229.0,355.0,7.324211599999998,23.76859118,-0.91456655
18230.0,355.0,7.373450209999998,23.82083868,-0.98014338
18231.0,355.0,7.42443712,23.85500344,-1.05449435
18232.0,355.0,7.45473831,23.862485380000003,-1.10486333
18233.0,355.0,7.468203280000001,23.85926913,-1.1060194
18234.0,355.0,7.480946969999998,23.845180650000003,-1.07555638
18235.0,355.0,7.487289489999998,23.806710380000002,-1.02530751
18236.0,355.0,7.48171331,23.758195590000003,-0.97342436
18237.0,355.0,7.48335329,23.727705670000002,-0.9179055
18238.0,355.0,7.487910580000001,23.724136310000002,-0.88365583
18239.0,355.0,7.48952272,23.73679792,-0.90335276
18240.0,355.0,7.486665559999999,23.749297170000002,-0.96399879
18241.0,355.0,7.4952549600000005,23.760097090000002,-1.02512902
18242.0,355.0,7.51364087,23.77290753,-1.03345724
18243.0,355.0,7.529929880000001,23.781985870000003,-1.0087541
18244.0,355.0,7.542760640000001,23.7931078,-0.96747262
18245.0,355.0,7.542939650000001,23.813548370000003,-0.92448357
18246.0,355.0,7.556413159999998,23.847316720000002,-0.88104836
18247.0,355.0,7.58611144,23.87159481,-0.849827
18248.0,355.0,7.642992119999999,23.849373410000002,-0.80821907
18249.0,355.0,7.7062320799999995,23.784210620000003,-0.76253607
18250.0,355.0,7.7673488599999985,23.70237333,-0.72549812
18251.0,355.0,7.807560289999998,23.637900430000002,-0.72396277
18252.0,355.0,7.822997390000001,23.6059431,-0.75963808
18253.0,355.0,7.842712809999998,23.618926430000002,-0.8050515
18254.0,355.0,7.86464307,23.67346376,-0.82808942
18255.0,355.0,7.88056177,23.768346500000003,-0.81515503
18256.0,355.0,7.88583903,23.874264340000003,-0.79820354
18257.0,355.0,7.909866789999999,23.96486978,-0.790593
18258.0,355.0,7.962944359999998,24.02245659,-0.7930551
18259.0,355.0,8.04197644,24.07007416,-0.80096739
18260.0,355.0,8.10003605,24.11040831,-0.81154626
18261.0,355.0,8.13658518,24.134874980000003,-0.82152584
18262.0,355.0,8.171985889999998,24.14312307,-0.82132517
18263.0,355.0,8.20329511,24.145969670000003,-0.78762087
18264.0,355.0,8.220654549999999,24.149582350000003,-0.70965103
18265.0,355.0,8.211823589999998,24.154441130000002,-0.61862679
18266.0,355.0,8.200264449999999,24.18295088,-0.59646917
18267.0,355.0,8.19075779,24.232924160000003,-0.65962879
18268.0,355.0,8.160276750000001,24.283732020000002,-0.72181468
18269.0,355.0,8.10435407,24.310273710000004,-0.73463303
18270.0,355.0,8.07953641,24.30892619,-0.69371836
18271.0,355.0,8.125589559999998,24.258937680000003,-0.65568188
18272.0,355.0,8.200667629999998,24.180767260000003,-0.64943363
18273.0,355.0,8.274438660000001,24.11752441,-0.68489618
18274.0,355.0,8.329652620000001,24.10550341,-0.7374956
18275.0,355.0,8.371085739999998,24.117785100000003,-0.77856575
18276.0,355.0,8.408737679999998,24.11852169,-0.79318105
18277.0,355.0,8.443395119999998,24.105032440000002,-0.80021026
18278.0,355.0,8.459022560000001,24.07639117,-0.79544445
18279.0,355.0,8.44200163,24.054082760000004,-0.76224853
18280.0,355.0,8.41869334,24.05558852,-0.7117529
18281.0,355.0,8.397839049999998,24.090162820000003,-0.690832
18282.0,355.0,8.389137599999998,24.1251837,-0.71230939
18283.0,355.0,8.40073911,24.155016260000004,-0.76565562
18284.0,355.0,8.43499821,24.198026170000002,-0.81734076
18285.0,355.0,8.469192589999999,24.26967382,-0.85574456
18286.0,355.0,8.50184706,24.33571448,-0.89526589
18287.0,355.0,8.53253278,24.34962212,-0.93583266
18288.0,355.0,8.5590163,24.324126850000003,-0.97634584
18289.0,355.0,8.60202854,24.281714150000003,-0.98618091
18290.0,355.0,8.64286185,24.24148537,-0.97093778
18291.0,355.0,8.67053894,24.207061550000002,-0.95601588
18292.0,355.0,8.66526855,24.202763620000002,-0.96715838
18293.0,355.0,8.652492249999998,24.240050410000002,-0.96563221
18294.0,355.0,8.630301110000001,24.319268540000003,-0.95828092
18295.0,355.0,8.612711959999999,24.403196020000003,-0.95242023
18296.0,355.0,8.602409210000001,24.44811697,-0.96539317
18297.0,355.0,8.590422740000001,24.439202450000003,-0.97769169
18298.0,355.0,8.563603239999999,24.413601140000004,-0.98182377
18299.0,355.0,8.5360127,24.404811260000002,-0.97341826
18300.0,355.0,8.52937219,24.385865610000003,-0.98038574
18301.0,355.0,8.51151243,24.335495950000002,-1.0152368
18302.0,355.0,8.497124280000001,24.27121392,-1.0587818
18303.0,355.0,8.45888828,24.258122200000003,-1.11296895
18304.0,355.0,8.409709329999998,24.31300065,-1.13492505
18305.0,355.0,8.3425567,24.40324554,-1.13892033
18306.0,355.0,8.274145609999998,24.452333250000002,-1.13218715
18307.0,355.0,8.21581329,24.44284089,-1.13202982
18308.0,355.0,8.169747430000001,24.416364740000002,-1.13335429
18309.0,355.0,8.124568059999998,24.39586363,-1.13034237
18310.0,355.0,8.07733305,24.384162350000004,-1.11665449
18311.0,355.0,8.026061949999999,24.35488994,-1.09605451
18312.0,355.0,7.985481119999999,24.32983608,-1.06926386
18313.0,355.0,7.94802576,24.33022963,-1.03047147
18314.0,355.0,7.90339749,24.35377999,-1.00315747
18315.0,355.0,7.89029889,24.345743300000002,-1.0120229
18316.0,355.0,7.90249627,24.30510641,-1.04586834
18317.0,355.0,7.923116709999999,24.267640380000003,-1.07909036
18318.0,355.0,7.929790669999999,24.23677825,-1.10408558
18319.0,355.0,7.924337269999999,24.200224600000002,-1.10582071
18320.0,355.0,7.926712550000001,24.15871788,-1.1097628
18321.0,355.0,7.94156503,24.149334810000003,-1.10164963
18322.0,355.0,7.9325926299999985,24.16809598,-1.07774407
18323.0,355.0,7.907985289999999,24.18944679,-1.04409229
18324.0,355.0,7.895460189999998,24.177065470000002,-1.03626981
18325.0,355.0,7.926218599999999,24.14786278,-1.0546164
18326.0,355.0,7.966743229999999,24.1421342,-1.05813035
18327.0,355.0,7.971625639999999,24.16864559,-1.02686229
18328.0,355.0,7.9632800800000005,24.20977052,-0.99098594
18329.0,355.0,7.962174600000001,24.23722308,-0.99585136
18330.0,355.0,7.985306229999999,24.274502910000002,-1.00420466
18331.0,355.0,8.02770833,24.30579985,-0.99587985
18332.0,355.0,8.06629337,24.327828610000005,-0.96874878
18333.0,355.0,8.10202126,24.3192805,-0.94316227
18334.0,355.0,8.12206471,24.29186556,-0.91499962
18335.0,355.0,8.14360576,24.29001057,-0.87519991
18336.0,355.0,8.15020935,24.308687480000003,-0.83023946
18337.0,355.0,8.1404733,24.32111031,-0.79611961
18338.0,355.0,8.11951014,24.30179151,-0.78334515
18339.0,355.0,8.12226322,24.25328156,-0.79272197
18340.0,355.0,8.15586578,24.207354350000003,-0.79703534
18341.0,355.0,8.199821,24.201694010000004,-0.77440046
18342.0,355.0,8.250639629999998,24.214007950000003,-0.72194229
18343.0,355.0,8.28704282,24.205979940000002,-0.67188017
18344.0,355.0,8.321081880000001,24.16944213,-0.63861672
18345.0,355.0,8.3545983,24.129860160000003,-0.62027906
18346.0,355.0,8.3635573,24.09729825,-0.62986647
18347.0,355.0,8.33644653,24.053859720000002,-0.64377781
18348.0,355.0,8.31506169,23.99769918,-0.64269488
18349.0,355.0,8.31420683,23.95047578,-0.6189511
18350.0,355.0,8.360175859999998,23.908843580000003,-0.60100156
18351.0,355.0,8.410136600000001,23.878656550000002,-0.56010589
18352.0,355.0,8.450410470000001,23.846627780000002,-0.51851401
18353.0,355.0,8.496815989999998,23.81466212,-0.49804099
18354.0,355.0,8.53595181,23.81511851,-0.49102046
18355.0,355.0,8.55107967,23.830705530000003,-0.49090452
18356.0,355.0,8.550937260000001,23.833568640000003,-0.49619417
18357.0,355.0,8.549158720000001,23.82106119,-0.52064572
18358.0,355.0,8.5203108,23.80593301,-0.54921901
18359.0,355.0,8.475886199999998,23.7930971,-0.59688468
18360.0,355.0,8.427243359999999,23.80319181,-0.62238173
18361.0,355.0,8.40236102,23.814327780000003,-0.62026611
18362.0,355.0,8.382809469999998,23.825298160000003,-0.57734984
18363.0,355.0,8.365247740000001,23.84047543,-0.50738572
18364.0,355.0,8.34968292,23.84716049,-0.42599178
18365.0,355.0,8.331083150000001,23.82617755,-0.33311451
18366.0,355.0,8.30384007,23.7753525,-0.25636503
18367.0,355.0,8.24699073,23.72778152,-0.21297619
18368.0,355.0,8.137843570000001,23.67293476,-0.21253188
18369.0,355.0,7.990264119999999,23.610900620000002,-0.22729014
18370.0,355.0,7.882644599999999,23.54802026,-0.2575358
18371.0,355.0,7.859921279999998,23.455339040000002,-0.28097398
18372.0,355.0,7.891090869999999,23.352513140000003,-0.29872792
18373.0,355.0,7.904965149999999,23.27904325,-0.30761439
18374.0,355.0,7.901182389999999,23.22822632,-0.30031546
18375.0,355.0,7.881588600000001,23.190732760000003,-0.27011018
18376.0,355.0,7.86833429,23.188156250000002,-0.22706683
18377.0,355.0,7.860838380000001,23.201623070000004,-0.19521312
18378.0,355.0,7.830086229999999,23.205874480000002,-0.2021518
18379.0,355.0,7.78803177,23.186366600000003,-0.24738047
18380.0,355.0,7.756554959999999,23.17394343,-0.30095643
18381.0,355.0,7.7635626,23.194662880000003,-0.31704364
18382.0,355.0,7.8007915799999985,23.24823843,-0.28311856
18383.0,355.0,7.863129600000001,23.286264310000004,-0.23085343
18384.0,355.0,7.915580079999998,23.29825797,-0.19204415
18385.0,355.0,7.951990689999999,23.299131740000004,-0.18768554
18386.0,355.0,7.979904130000001,23.31989172,-0.2042435
18387.0,355.0,7.995500209999999,23.3627189,-0.24082414
18388.0,355.0,8.020309059999999,23.409982600000003,-0.27924359
18389.0,355.0,8.048125289999998,23.4522145,-0.32150116
18390.0,355.0,8.07126855,23.488013390000003,-0.34791753
18391.0,355.0,8.11220136,23.515145200000003,-0.34503962
18392.0,355.0,8.1697284,23.519764470000002,-0.29636786
18393.0,355.0,8.218979489999999,23.509487110000002,-0.2120708
18394.0,355.0,8.247466020000001,23.48902585,-0.12964176
18395.0,355.0,8.260731849999999,23.48155874,-0.05817523
18396.0,355.0,8.288619579999999,23.493732450000003,0.01826579
18397.0,355.0,8.309825359999998,23.52519737,0.09784208
18398.0,355.0,8.29447995,23.575006910000003,0.14606145
18399.0,355.0,8.251685890000001,23.63215044,0.15294486
18400.0,355.0,8.24360011,23.691986900000003,0.15198178
18401.0,355.0,8.278844679999999,23.73565195,0.1701586
18402.0,355.0,8.324078059999998,23.758633720000002,0.20432359
18403.0,355.0,8.35984917,23.764327750000003,0.23922608
18404.0,355.0,8.385750819999998,23.773714090000002,0.27037208
18405.0,355.0,8.417227269999998,23.79880526,0.30990128
18406.0,355.0,8.457570650000001,23.843803960000002,0.36141419
18407.0,355.0,8.49992654,23.87980637,0.41427303
18408.0,355.0,8.529082410000001,23.887711170000003,0.45000268
18409.0,355.0,8.53334357,23.869644030000003,0.46567945
18410.0,355.0,8.510419979999998,23.848096150000003,0.46323665
18411.0,355.0,8.485985,23.85530581,0.44575784
18412.0,355.0,8.482219059999998,23.888185410000002,0.45268172
18413.0,355.0,8.49539557,23.940264080000002,0.48532277
18414.0,355.0,8.519436509999998,23.984132690000003,0.51372278
18415.0,355.0,8.53870323,24.03167561,0.52545734
18416.0,355.0,8.55170652,24.08574064,0.52584964
18417.0,355.0,8.563334000000001,24.13965061,0.50696818
18418.0,355.0,8.57641567,24.1558023,0.47203362
18419.0,355.0,8.586902590000001,24.123613220000003,0.43961909
18420.0,355.0,8.57740608,24.071562280000002,0.43485025
18421.0,355.0,8.56322998,24.007234420000003,0.44952525
18422.0,355.0,8.568231950000001,23.959830900000004,0.47041965
18423.0,355.0,8.59451202,23.944004260000003,0.48898993
18424.0,355.0,8.614991589999999,23.94761151,0.52060111
18425.0,355.0,8.62930926,23.93790367,0.54383792
18426.0,355.0,8.651676890000001,23.91656319,0.55716614
18427.0,355.0,8.673617059999998,23.88839965,0.5543109
18428.0,355.0,8.67667377,23.843430320000003,0.52129488
18429.0,355.0,8.65449859,23.766737090000003,0.46739509
18430.0,355.0,8.635564930000001,23.6722457,0.41246125
18431.0,355.0,8.6244345,23.6011905,0.37210027
18432.0,355.0,8.60050215,23.553323680000002,0.34632599
18433.0,355.0,8.54814437,23.4933766,0.32384047
18434.0,355.0,8.48381857,23.43488371,0.29672892
18435.0,355.0,8.4285289,23.40289209,0.2947777
18436.0,355.0,8.415727310000001,23.393649110000002,0.31314115
18437.0,355.0,8.433035839999999,23.40457418,0.32226
18438.0,355.0,8.46369791,23.43129027,0.29493173
18439.0,355.0,8.510802940000001,23.459175920000003,0.2550839
18440.0,355.0,8.541148969999998,23.462105330000004,0.2448589
18441.0,355.0,8.545259389999998,23.435976160000003,0.27020598
18442.0,355.0,8.54150104,23.393941320000003,0.3222453
18443.0,355.0,8.564801369999998,23.40463399,0.42190343
18444.0,355.0,8.617321749999999,23.4264873,0.5308803
18445.0,355.0,8.663517719999998,23.4025792,0.6064901
18446.0,355.0,8.691731229999998,23.33887633,0.63643441
18447.0,355.0,8.72101155,23.2756493,0.65744361
18448.0,355.0,8.76755051,23.23885105,0.67448257
18449.0,355.0,8.834508849999999,23.22475126,0.69343983
18450.0,355.0,8.911240329999998,23.217391510000002,0.69857039
18451.0,355.0,8.96535073,23.20376204,0.67345428
18452.0,355.0,8.995692899999998,23.17315539,0.65380386
18453.0,355.0,9.010981519999998,23.140768450000003,0.68008941
18454.0,355.0,9.02491457,23.117185720000002,0.75382945
18455.0,355.0,9.04788053,23.100952250000002,0.83616573
18456.0,355.0,9.081332589999999,23.09956542,0.90169476
18457.0,355.0,9.118309749999998,23.116541750000003,0.93779518
18458.0,355.0,9.149624679999999,23.16554165,0.96324214
18459.0,355.0,9.166907259999999,23.230732860000003,0.97270806
18460.0,355.0,9.16485746,23.26905129,0.98329753
18461.0,355.0,9.156356630000001,23.27925563,0.99846317
18462.0,355.0,9.139774769999999,23.29369132,1.01177038
18463.0,355.0,9.125880719999998,23.31701061,1.02819967
18464.0,355.0,9.09568079,23.334285540000003,1.03275694
18465.0,355.0,9.02378792,23.34197052,1.01688752
18466.0,355.0,8.924143919999999,23.35319399,0.9772481
18467.0,355.0,8.853424189999998,23.385856,0.94829878
18468.0,355.0,8.83294368,23.465483350000003,0.95253799
18469.0,355.0,8.83836951,23.58444705,0.97765646
18470.0,355.0,8.87224995,23.68327207,0.98767179
18471.0,355.0,8.92570413,23.73139984,0.96048211
18472.0,355.0,8.975899179999999,23.76876031,0.93511886
18473.0,355.0,8.986255719999999,23.810380230000003,0.9238775
18474.0,355.0,8.963539959999999,23.850252970000003,0.93206543
18475.0,355.0,8.93827825,23.88170797,0.947431
18476.0,355.0,8.938093460000001,23.914702990000002,0.97610431
18477.0,355.0,8.953274369999999,23.939909410000002,1.01503015
18478.0,355.0,8.977057819999999,23.958543390000003,1.05808906
18479.0,355.0,9.03196703,23.97777376,1.08820826
18480.0,355.0,9.094193789999999,24.000559040000002,1.11724694
18481.0,355.0,9.11976795,24.02866351,1.15400502
18482.0,355.0,9.1078303,24.038894520000003,1.17189207
18483.0,355.0,9.08115644,24.031424410000003,1.16175813
18484.0,355.0,9.01668115,24.013527720000003,1.14335681
18485.0,355.0,8.93645227,23.98006303,1.12697562
18486.0,355.0,8.875347810000001,23.927116880000003,1.09166222
18487.0,355.0,8.856392660000001,23.89117977,1.04604631
18488.0,355.0,8.83109512,23.89368513,1.01985258
18489.0,355.0,8.792016149999998,23.915637890000003,1.00332665
18490.0,355.0,8.749017120000001,23.923502130000003,0.99729444
18491.0,355.0,8.721967499999998,23.90838678,0.9879622
18492.0,355.0,8.710786129999999,23.885875050000003,0.96616778
18493.0,355.0,8.691327170000001,23.861860340000003,0.95890885
18494.0,355.0,8.64533965,23.838800720000002,0.97625633
18495.0,355.0,8.57463264,23.81343993,1.01004398
18496.0,355.0,8.504378639999999,23.7878697,1.02374833
18497.0,355.0,8.442536999999998,23.76203697,1.01383411
18498.0,355.0,8.41085953,23.75377542,0.99747149
18499.0,355.0,8.40327293,23.77059218,0.9804286
18500.0,355.0,8.419410719999998,23.79149808,0.97563304
18501.0,355.0,8.4372392,23.80714757,0.97550034
18502.0,355.0,8.441834440000001,23.81903378,0.97708843
18503.0,355.0,8.43477047,23.824398490000004,0.98854394
18504.0,355.0,8.42125038,23.80291748,1.00171065
18505.0,355.0,8.412974420000001,23.76082273,1.0055895
18506.0,355.0,8.408031829999999,23.737510110000002,1.01131663
18507.0,355.0,8.415902849999998,23.75493841,1.04214964
18508.0,355.0,8.418659739999999,23.80422168,1.08504336
18509.0,355.0,8.4066103,23.860235860000003,1.11927966
18510.0,355.0,8.3746631,23.91911001,1.13152562
18511.0,355.0,8.342073639999999,23.96397427,1.14061967
18512.0,355.0,8.316281029999999,23.998495310000003,1.16696837
18513.0,355.0,8.312444799999998,24.016865510000002,1.20819269
18514.0,355.0,8.33611359,24.02594157,1.24248898
18515.0,355.0,8.3759701,24.02160363,1.27242411
18516.0,355.0,8.406152089999999,24.0108046,1.29508772
18517.0,355.0,8.4150737,24.01118234,1.30022314
18518.0,355.0,8.412555690000001,24.028838630000003,1.30034375
18519.0,355.0,8.411019,24.05017631,1.29254799
18520.0,355.0,8.386136149999999,24.020177290000003,1.25534712
18521.0,355.0,8.335214999999998,23.951600510000002,1.21083467
18522.0,355.0,8.26394879,23.8817799,1.18157671
18523.0,355.0,8.215657010000001,23.8458219,1.16091484
18524.0,355.0,8.2282875,23.83498352,1.11097981
18525.0,355.0,8.28124971,23.84986109,1.04137601
18526.0,355.0,8.332852800000001,23.90424713,0.97417108
18527.0,355.0,8.350441319999998,23.982530980000003,0.89109845
18528.0,355.0,8.35221717,24.04441359,0.79099884
18529.0,355.0,8.33880689,24.05565989,0.69086472
18530.0,355.0,8.33535307,24.038582710000004,0.63074505
18531.0,355.0,8.33462764,24.01533978,0.60289892
18532.0,355.0,8.31147124,24.000486650000003,0.59468969
18533.0,355.0,8.259345279999998,23.98859742,0.60278027
18534.0,355.0,8.20521204,23.9818113,0.60992705
18535.0,355.0,8.184074549999998,23.9691365,0.59607574
18536.0,355.0,8.197267109999999,23.943943750000003,0.54587389
18537.0,355.0,8.2192532,23.919363080000004,0.50911447
18538.0,355.0,8.21722664,23.902234970000002,0.4975819
18539.0,355.0,8.18752735,23.887409560000002,0.5043795
18540.0,355.0,8.146887329999998,23.882351510000003,0.51590092
18541.0,355.0,8.099747579999999,23.91855294,0.57103688
18542.0,355.0,8.05998967,23.97087935,0.67787916
18543.0,355.0,8.01633511,24.00292638,0.79436737
18544.0,355.0,7.969685049999999,24.006173590000003,0.87366099
18545.0,355.0,7.923384259999999,23.975561570000004,0.92210975
18546.0,355.0,7.909506669999999,23.928486560000003,0.94165701
18547.0,355.0,7.924303850000001,23.873476000000004,0.91262575
18548.0,355.0,7.943878989999998,23.809741560000003,0.87379634
18549.0,355.0,7.9540143400000005,23.755932350000002,0.85430799
18550.0,355.0,7.949223149999998,23.72179965,0.86950718
18551.0,355.0,7.94829412,23.70042898,0.90321749
18552.0,355.0,7.949804889999999,23.661731590000002,0.93034934
18553.0,355.0,7.950853970000001,23.623121440000002,0.95389399
18554.0,355.0,7.934430769999999,23.570009140000003,0.96694591
18555.0,355.0,7.903230520000001,23.52863539,0.99009219
18556.0,355.0,7.886036000000001,23.484722490000003,1.03519752
18557.0,355.0,7.87880831,23.457185000000003,1.10943556
18558.0,355.0,7.8663260699999995,23.421020990000002,1.16084909
18559.0,355.0,7.84528852,23.3798177,1.17099175
18560.0,355.0,7.840926289999999,23.33561758,1.19491819
18561.0,355.0,7.814400039999999,23.292229310000003,1.19286315
18562.0,355.0,7.770935819999998,23.279859870000003,1.20099097
18563.0,355.0,7.70581413,23.29829682,1.21051215
18564.0,355.0,7.638375189999998,23.337635010000003,1.23254165
18565.0,355.0,7.59716942,23.354901660000003,1.22274359
18566.0,355.0,7.594515749999999,23.35488282,1.1807042
18567.0,355.0,7.627588459999998,23.34358611,1.13662759
18568.0,349.0,7.16595229,22.512989500000003,-1.13592587
18569.0,349.0,7.158484489999999,22.498758470000002,-1.18823041
18570.0,349.0,7.151361440000002,22.50624033,-1.22384273
18571.0,349.0,7.123386160000003,22.498888070000003,-1.26404867
18572.0,349.0,7.069303720000001,22.4838105,-1.29921279
18573.0,349.0,7.014031860000003,22.469555980000003,-1.32768651
18574.0,349.0,6.949958299999999,22.463837840000004,-1.31997651
18575.0,349.0,6.892313890000004,22.456474590000003,-1.28889183
18576.0,349.0,6.849953140000004,22.432295080000003,-1.24461182
18577.0,349.0,6.829652170000003,22.413742130000003,-1.20932925
18578.0,349.0,6.817528420000002,22.404998220000003,-1.18938912
18579.0,349.0,6.800207470000004,22.362064670000002,-1.18084118
18580.0,349.0,6.7808380200000045,22.286604840000003,-1.17908067
18581.0,349.0,6.763702039999998,22.204474800000003,-1.19155244
18582.0,349.0,6.750266260000004,22.12788158,-1.18465039
18583.0,349.0,6.705348730000004,22.04670574,-1.11884943
18584.0,349.0,6.635637459999998,21.964136670000002,-1.0169793
18585.0,349.0,6.546186390000003,21.885764650000002,-0.93895481
18586.0,349.0,6.483273539999999,21.801543340000002,-0.88658318
18587.0,349.0,6.471810830000003,21.72015409,-0.84049796
18588.0,349.0,6.492305350000002,21.655327720000003,-0.77986013
18589.0,349.0,6.515268970000001,21.61310152,-0.71463333
18590.0,349.0,6.516582339999999,21.58310987,-0.6667432
18591.0,349.0,6.488087839999999,21.55594917,-0.63391964
18592.0,349.0,6.442232060000002,21.530647390000002,-0.6254905
18593.0,349.0,6.416258550000002,21.516118010000003,-0.60815539
18594.0,349.0,6.431375420000002,21.485673660000003,-0.55163009
18595.0,349.0,6.46767638,21.4349722,-0.45298347
18596.0,349.0,6.47291371,21.391444590000003,-0.33150712
18597.0,349.0,6.465139020000002,21.37410708,-0.22540735
18598.0,349.0,6.473392690000004,21.37754126,-0.1418267
18599.0,349.0,6.505084189999998,21.396612740000002,-0.06735726
18600.0,349.0,6.523541280000003,21.421285830000002,-0.00143218
18601.0,349.0,6.525985140000003,21.44113811,0.01839381
18602.0,349.0,6.532654309999998,21.437187690000002,0.00096932
18603.0,349.0,6.5612040600000014,21.40270926,0.01006775
18604.0,349.0,6.608716940000001,21.35813878,0.09118053
18605.0,349.0,6.651826159999999,21.311507690000003,0.2036788
18606.0,349.0,6.6867825,21.279087320000002,0.30849563
18607.0,349.0,6.71512499,21.27618606,0.4011698
18608.0,349.0,6.741682040000001,21.285285430000002,0.46298667
18609.0,349.0,6.789509750000001,21.301274990000003,0.49243269
18610.0,349.0,6.843652859999999,21.318371010000003,0.50236958
18611.0,349.0,6.868179340000005,21.33353727,0.52146796
18612.0,349.0,6.86450825,21.36657659,0.55808346
18613.0,349.0,6.888696279999998,21.407152280000002,0.59922774
18614.0,349.0,6.948594800000002,21.438609800000002,0.62680288
