nstep,msd_oh,msd_ohx,msd_ohy,msd_ohz
377,3.545092623023206,0.16866883060147245,1.0706778446862093,2.3057459477355238
378,3.5761175768297506,0.15100739525089063,1.0655808574104575,2.3595293241684026
379,3.6198108931065196,0.15673061818515288,1.050479024570864,2.4126012503505025
380,3.709488551625243,0.16062674055667628,1.0174576343501023,2.5314041767184645
381,3.786120570066028,0.15907304248174473,0.9314169869942808,2.6956305405900025
382,3.8269802819323173,0.17845120249452262,0.8511117319184087,2.797417347519386
383,3.8192320171195697,0.2075417835016521,0.7577715731605774,2.85391866045734
384,3.7536877508067588,0.2138938274303643,0.6721100956547041,2.8676838277216903
385,3.7038168511593614,0.19169067808600404,0.6116086153268098,2.900517557746548
386,3.74135163645892,0.16571565702433422,0.559652817014281,3.0159831624203046
387,3.797476832406974,0.14874702601657017,0.49927002163577633,3.1494597847546277
388,3.735037708515245,0.1381943524598999,0.42472071043599985,3.172122645619345
389,3.6388031098336655,0.1439910679284027,0.3758239145461441,3.1189881273591187
390,3.630057586057093,0.16534445990048943,0.3760411476973634,3.08867197845924
391,3.696821687495178,0.1923967857111363,0.4024070653126968,3.1020178364713447
392,3.796429711617301,0.2276235512208102,0.42634984025209,3.142456320144401
393,3.867119554806271,0.26753156936901207,0.4331681751453168,3.1664198102919423
394,3.899610193923968,0.30927938678294475,0.44128986648411006,3.149040940656913
395,3.9285267313823646,0.3538158408021247,0.4704949713428494,3.1042159192373906
396,3.8641421368658575,0.37398228460362865,0.49317666394654447,2.9969831883156846
397,3.637207604557731,0.36258594723121046,0.49752695977192773,2.7770946975545927
398,3.3448131724161705,0.329288030337338,0.5133140002024226,2.50221114187641
399,3.2234001163487114,0.29871108723630263,0.5755525081241325,2.349136520988276
400,3.2862082112596234,0.2762661243928583,0.6792532548579681,2.330688832008797
401,3.3221325529478674,0.2593582959181833,0.751355744804684,2.311418512225
402,3.2368571011356315,0.2571259886438465,0.7384665074237475,2.2412646050680376
403,3.0975720934500846,0.27870840608512754,0.6844627506565693,2.134400936708388
404,3.021301680545248,0.32896289468523726,0.6149930093820097,2.0773457764780012
405,2.8998259742049664,0.36771450793230154,0.5175492373401026,2.0145622289325624
406,2.7351308080992665,0.37060318970329686,0.42892414902746023,1.9356034693685094
407,2.6175364427085444,0.35722174100809045,0.3959969682324097,1.864317733468044
408,2.6084931099386672,0.3614729435664391,0.41615186827075573,1.8308682981014726
409,2.6408935095544743,0.36454037439980375,0.45879008520620246,1.8175630499484678
410,2.5494589781037513,0.33540398514493364,0.4695826107105601,1.7444723822482575
411,2.347186386187195,0.27196915470382466,0.44920149700700174,1.6260157344763684
412,2.105345486128126,0.1958595217728361,0.41813402976646574,1.4913519345888242
413,1.946213483747474,0.12993272367771194,0.4063297026048016,1.4099510574649605
414,1.919420624896334,0.09105938728983066,0.40922565996795013,1.4191355776385532
415,2.0039298089511104,0.07343959080676032,0.428395029728345,1.502095188416005
416,2.1065930747424226,0.05790568449600014,0.4559137297275457,1.592773660518877
417,2.094103983112187,0.04061213619172105,0.46935251456202454,1.5841393323584414
418,1.9774320472531617,0.02401124726869687,0.47267864901536416,1.4807421509691006
419,1.8339750987208183,0.011542216912784039,0.490684685013432,1.3317481967946023
420,1.7501369634723645,0.00680377687470026,0.5151060364308544,1.2282271501668098
421,1.7610944156403763,0.00562121763604837,0.5273312489350925,1.2281419490692354
422,1.8234630991964647,0.0026932072710544337,0.5073667027983684,1.313403189127042
423,1.9244232389688276,4.206417477609841e-05,0.4941935060014401,1.4301876687926114
424,2.0479703479254137,0.007137321530328878,0.5484161538765622,1.4924168725185227
425,2.1857772226621863,0.023416032408080205,0.6755772757346061,1.4867839145195
426,2.3405171981352524,0.038504391907129475,0.8213875929550093,1.4806252132731137
427,2.4686296566313017,0.05281213511538771,0.8863916703437374,1.5294258511721766
428,2.5176162746997846,0.06720906404335233,0.8319864272624097,1.6184207833940225
429,2.524994318753122,0.08069005519400228,0.7225125800547599,1.7217916835043598
430,2.4882434052575566,0.08034276870399995,0.640119973622,1.7677806629315567
431,2.478561268762979,0.06233106431160977,0.6251148196025207,1.7911153848488486
432,2.475920442199333,0.0389175518811021,0.6846699775675367,1.7523329127506944
433,2.481045508103871,0.021871842531342216,0.8044794784128397,1.654694187159689
434,2.5045488168036814,0.010401941741808172,0.9560453781770326,1.5381014968848403
435,2.5323531155140837,0.002435172795400972,1.097174776962432,1.4327431657562506
436,2.535754560383516,0.0003677454393561041,1.1905142454054718,1.344872569538688
437,2.5367438384692558,0.011816409604956316,1.2735011907240097,1.2514262381402899
438,2.573401492556785,0.0417741356993288,1.3673694596561472,1.1642578972013091
439,2.5957891534905517,0.07131952136612218,1.4074616996793081,1.1170079324451216
440,2.5447537282216572,0.08939980998396012,1.3385037310213281,1.1168501872163688
441,2.415527954079334,0.11035482023324225,1.19558785278436,1.109585281061732
442,2.326746282315569,0.1444216000076967,1.0913283887288896,1.0909962935789828
443,2.316280562671974,0.19470587794891187,1.1063295196839995,1.0152451650390626
444,2.3328921365502175,0.26106073613746056,1.2023440048496703,0.8694873955630866
445,2.3577364814416457,0.340220994591316,1.3144662398230273,0.7030492470273025
446,2.3210589337581866,0.3884422577418488,1.3311450158566562,0.6014716601596817
447,2.205247069306258,0.3780727782190131,1.229483522159808,0.597690768927437
448,2.088725863447851,0.37619530295966536,1.0668969532815615,0.6456336072066242
449,2.021407065666474,0.40928479666369,0.9351895513629598,0.6769327176398242
450,1.9593120046840666,0.43894606715300366,0.8742494410708247,0.6461164964602385
451,1.8488472566111387,0.44904758632861613,0.8216512761780324,0.5781483941044901
452,1.741307704305565,0.46838828963322066,0.75167337674118,0.5212460379311642
453,1.7480162851821075,0.5305057403430616,0.7065176789815234,0.5109928658575225
454,1.9150232136479692,0.6590315956539132,0.7294928912046735,0.5264987267893826
455,2.1420080506007064,0.7897029991605242,0.7917201935395598,0.5605848579006226
456,2.2947380036188836,0.84010602766608,0.8285585942737635,0.6260733816790401
457,2.308968641727725,0.8007785896530297,0.8058631714293925,0.7023268806453027
458,2.2940337404984454,0.7463745092634976,0.7938474631141921,0.7538117681207556
459,2.3088594304963,0.7061386603651238,0.8091049274067599,0.7936158427244161
460,2.285553485390434,0.6535054509219862,0.8316843745086359,0.8003636599598116
461,2.2184685478347466,0.6144962311836101,0.8452889680401604,0.7586833486109762
462,2.199952699414766,0.6108150723406275,0.9035825074099847,0.6855551196641536
463,2.209773341941731,0.6348813955508027,0.9755062909069282,0.5993856554840001
464,2.2216022078284072,0.6611510269705646,1.0628834083560168,0.4975677725018256
465,2.230289867838987,0.6860445612429243,1.1449286761795598,0.39931663041650267
466,2.2976825758618995,0.6987991945524108,1.2673642621271075,0.3315191191823811
467,2.38433438636048,0.6949027978288898,1.3630192872005884,0.3264123013310017
468,2.4750562954009183,0.6595447904043774,1.4823343256829407,0.3331771793136006
469,2.5155895618976127,0.6223781045211126,1.593518484086816,0.29969297328968414
470,2.4455699913671656,0.5984006277736884,1.6203345932708493,0.22683477032262767
471,2.3703930584640585,0.597437480304641,1.6271614063496165,0.145794171809801
472,2.398738976400194,0.6259694318332915,1.6946336417829024,0.078135902784
473,2.4884445366604253,0.6308743165194397,1.8205977526302783,0.03697246751070762
474,2.5818388413250797,0.5919024229688037,1.9704677109475797,0.019468707408696113
475,2.692885201426455,0.5565282792277318,2.122826037742094,0.013530884456628907
476,2.814466904450297,0.5600928458101195,2.245445097573665,0.008928961066512392
477,2.9214630823341956,0.584441397582028,2.335519912219824,0.001501772532344102
478,2.96120636612071,0.5926957365960228,2.3646451687344783,0.0038654607902088947
479,2.9560519817564512,0.566986063851952,2.360561403548659,0.028504514355839963
480,2.8937980865452726,0.510797962515717,2.3302479841644,0.05275213986515559
481,2.7489002279427903,0.45026041894938007,2.247583279297524,0.0510565296958864
482,2.5370160343183996,0.3785899059715608,2.1225145442544484,0.03591158409239037
483,2.2994196382582928,0.3097947546505687,1.9664633797116025,0.023161503896121566
484,2.151657211975561,0.27753534019141257,1.8556674942614764,0.018454377522672056
485,2.114263758581548,0.28447751918363595,1.8076619110665122,0.022124328331400052
486,2.1227339475193685,0.3082594432927686,1.774655993892622,0.03981851033397756
487,2.1309667054915127,0.3235703903029496,1.740457316999045,0.06693899818951825
488,2.1274681795140813,0.34453238391281626,1.702095470971316,0.0808403246299489
489,2.1611362621694097,0.4055203150947522,1.6725368950253603,0.08307905204929694
490,2.217677384301469,0.4675467052947763,1.670424701939792,0.0797059770669009
491,2.2223025454313396,0.5401480629394749,1.612167420203402,0.06998706228846248
492,2.185627247489209,0.6657293465033134,1.4801728867470734,0.03972501423882246
493,2.1542761375707538,0.8189862483583894,1.3218572971034808,0.01343259210888356
494,2.1450461527719793,0.9578150317400626,1.1842396141055076,0.002991506926408894
495,2.1311377779538065,1.0629426895188534,1.067358774668525,0.0008363137664281021
496,2.1488043447897303,1.1375384801391595,1.0095494296937566,0.0017164349568143933
497,2.241232874931534,1.1938316195810423,1.0440372089503318,0.0033640464001599814
498,2.397759095723946,1.257639089885108,1.1361400173437157,0.003979988495122483
499,2.4957542463052205,1.3660341591071308,1.1285156237971454,0.001204463400944393
500,2.5043996337219006,1.4920765415842219,1.0123052436251159,1.7848512562500933e-05
501,2.5094739957401457,1.6140404329201898,0.8933218680678434,0.0021116947521124135
502,2.5485673833763,1.6921891804925566,0.8510116558585846,0.005366547025158408
503,2.6260241445798207,1.7325875363539684,0.8863099326081224,0.007126675617729622
504,2.705564574040039,1.7646969067191016,0.9331282373664965,0.0077394299544409064
505,2.7356093756934117,1.7904881398029124,0.9394006673763855,0.005720568514113595
506,2.7093468271635848,1.788451020714636,0.9188111434401767,0.0020846630087720977
507,2.638941442087137,1.7350659466497593,0.9034839360339982,0.000391559403379604
508,2.5833873118453035,1.6811209929802526,0.9022514021217222,1.4916743328400212e-05
509,2.5932943217367463,1.6793725163447237,0.912573252369,0.0013485530230224977
510,2.665081084025194,1.7630011889583024,0.8988123596661223,0.003267535400769596
511,2.6698320445158514,1.8512084951529149,0.8156918802498241,0.0029316691131120883
512,2.5677149178258776,1.8888706321716107,0.6770308434589457,0.0018134421953208866
513,2.4036619859325983,1.821274568061523,0.5786298786675627,0.00375753920351288
514,2.2618547160227434,1.6992541519726252,0.5522345426875226,0.010366021362595583
515,2.1783801176062485,1.5704482322760696,0.5891245441293597,0.018807341200819602
516,2.182074312141951,1.549519297353672,0.6158142622659557,0.016740752522323564
517,2.2497634928323516,1.6205637021657755,0.6186501425427855,0.010549648123790393
518,2.25289064977407,1.6850835229128296,0.5633880802509122,0.004419046610328082
519,2.1412073126017153,1.6755461771552094,0.46354438558008354,0.0021167498664225026
520,1.9881747111889345,1.6161305656511396,0.3696508186775054,0.002393326860289588
521,1.9288022965488831,1.622245967745641,0.3035335833829922,0.0030227454202499957
522,1.9417071990337387,1.6866808333164716,0.2525875911996646,0.0024387745176024955
523,1.9013644073254676,1.69961084925274,0.20113687571377953,0.0006166823589481001
524,1.747444512114912,1.6075174375743944,0.13991851206964873,8.562470868899058e-06
525,1.5653976498204094,1.4840464949173797,0.08122921235461214,0.00012194254841760089
526,1.46044246993634,1.4173686574143844,0.04216818715912357,0.0009056253628320996
527,1.48783906675716,1.460686960000769,0.02248636706570247,0.004665739690688397
528,1.5676629488665852,1.5348281639265113,0.01980971237912036,0.013025072560953619
529,1.5876820582738833,1.5461303754067068,0.022628865989523555,0.018922816877652918
530,1.5620206994782233,1.5149483476564662,0.024389440586016036,0.02268291123574093
531,1.5502007300551852,1.5045541345831848,0.016688252656320325,0.02895834281568013
532,1.5722037163097005,1.5339279757607713,0.00510344928086486,0.03317229126806439
533,1.57857287395781,1.5393061178138179,1.6553099102499582e-05,0.039250203044889624
534,1.553007260452246,1.5022005918589834,0.007355703837160017,0.04345096475610249
535,1.5331758764695236,1.4585174307119024,0.025127334937281694,0.049531110820339674
536,1.5801513744693172,1.484859813207099,0.04259623769887367,0.05269532356334442
537,1.6662448029544579,1.5700947063696402,0.050966489442608176,0.045183607142209606
538,1.6944178871814994,1.6089432300703863,0.046853057075148995,0.03862160003596413
539,1.646555497955315,1.5674937586567275,0.04383932694926495,0.03522241234932252
540,1.599628525609853,1.5190922145628705,0.04485581737728641,0.03568049366969611
541,1.591497976459583,1.4987585827049614,0.05939946764640371,0.03333992610821759
542,1.616790042497919,1.4905491952802497,0.0931529243489297,0.03308792286873962
543,1.6548119932172798,1.4825700209332227,0.14030495480338095,0.03193701748067614
544,1.7973441756815096,1.5652199576779993,0.20225034499515032,0.029873873008360002
545,2.000776232766204,1.7208198959000651,0.25589019156481024,0.024066145301328893
546,2.17952087905116,1.854472494344432,0.3073748279546028,0.017673556752124925
547,2.295365464029415,1.9097831491569224,0.37050893346080277,0.015073381411689997
548,2.4046663544008444,1.9478575126023563,0.44262076350624985,0.01418807829223842
549,2.4908716531788184,1.9822402751123027,0.4929612605440001,0.0156701175225156
550,2.4589853931112837,1.9325839449003663,0.5086929104389522,0.017708537771964912
551,2.356220247304417,1.8287005499597022,0.508151928937018,0.019367768407696915
552,2.323096259272515,1.7703511679047932,0.5317179540134048,0.021027137354316924
553,2.464003327143141,1.8249620969780964,0.6160037126697219,0.023037517495322544
554,2.746764460382235,1.9997377501223077,0.7268124308357026,0.020214279424224893
555,3.0677255438426725,2.2100507984460793,0.8408662218742569,0.016808523522336125
556,3.2461851508827455,2.2848385139453327,0.9450883188216407,0.016258318115772146
557,3.3291099281338976,2.268857958898037,1.0364471205766208,0.02380484865924003
558,3.3582792367370553,2.2520301077199014,1.0710641256403983,0.03518500337675567
559,3.3375236689724255,2.2545737519969165,1.0335028253918284,0.049447091583680436
560,3.247642006340893,2.1896964940965358,0.9855964822492946,0.07234902999506257
561,3.1418733044557867,2.0753172097709753,0.9659211964064097,0.10063489827840166
562,3.0659353261663567,1.9748684272720136,0.9639180446531588,0.12714885424118447
563,3.0677295777307876,1.9812773181169618,0.9569581931577601,0.12949406645606565
564,3.166506136151481,2.0817401715687427,0.9494904192356403,0.1352755453470977
565,3.2652363436145055,2.214516372775013,0.9320460871141154,0.1186738837253776
566,3.1994317886704176,2.1926732479014834,0.9034640132924182,0.10329452747651571
567,3.2461728950762945,2.2109831289062494,0.9437603531834242,0.09142941298662088
568,3.5172719082020873,2.3663771043230244,1.0700811750993988,0.08081362877966441
569,3.829940194627654,2.5004414731832627,1.2566025499941231,0.07289617145026811
570,4.056717096743572,2.5685481158812844,1.4119802456900628,0.07618873517222498
571,4.092098918352703,2.571196952632753,1.4257358917897494,0.0951660739302001
572,4.058477011412071,2.570508810598808,1.3609101796383034,0.12705802117496015
573,3.9406798344373355,2.5412228147609692,1.2424001037778014,0.1570569158985649
574,3.7374879588767804,2.450229613896066,1.100757919717412,0.18650042526330252
575,3.5681140345933664,2.354521611469504,0.99818602337476,0.21540639974910253
576,3.5515971710133885,2.325895268351735,0.9841758809398323,0.241526021721821
577,3.6598426263388593,2.323850574095975,1.0620659093522726,0.2739261428906117
578,3.7471865751849704,2.3010390658664672,1.139131083064706,0.30701642625379705
579,3.806443687358119,2.3013711614533268,1.1755578371691022,0.32951468873568995
580,3.806704952447928,2.297104348148813,1.1687638260203161,0.3408367782787985
581,3.877405866960709,2.324397506514299,1.1913369729811456,0.36167138746526417
582,4.043116518108535,2.4304790356603982,1.2483349553245926,0.3643025271235443
583,4.308393955624151,2.5762726253505814,1.3547507832512644,0.377370547022305
584,4.545536895730526,2.6640960999948122,1.462005441061589,0.41943535467412435
585,4.630680383655436,2.6751921032421,1.4799697175848043,0.4755185628285317
586,4.579328727709142,2.657423516585937,1.400113622700161,0.521791588423045
587,4.531658064170187,2.6753367250768347,1.3019616927703297,0.5543596463230225
588,4.518314436810735,2.72135053335469,1.2146848278733082,0.5822790755827371
589,4.538744829091902,2.76150143507203,1.1515878006819487,0.6256555933379236
590,4.650398116469343,2.8302770611838537,1.1683593157230248,0.6517617395624645
591,4.8773410225001275,2.936864343475241,1.2565581818845641,0.6839184971403225
592,5.072899261958841,2.9905210309312906,1.3333617890493807,0.7490164419781697
593,5.065072562068245,2.9326226850960384,1.299994948801704,0.8324549281705026
594,4.8139331774099325,2.73728411740756,1.1818954051590167,0.8947536548433563
595,4.537127531557228,2.5409068378537265,1.0501029503669963,0.9461177433365057
596,4.4856303820662164,2.4696117785500236,0.9638624955897006,1.0521561079264923
597,4.576644439621217,2.4232169122923595,0.9501830058883566,1.2032445214405008
598,4.668162010160424,2.3357193519004826,0.978830083224897,1.3536125750350447
599,4.716568804356187,2.225931422854025,1.008818797536078,1.4818185839660842
600,4.716032940575132,2.1009023456230396,1.0036566166136895,1.6114739783384024
601,4.538258841161954,1.9373992784821108,0.9182147943425625,1.6826447683372805
602,4.124119781613403,1.7674369302540207,0.7920449455566654,1.5646379058027169
603,3.77908666223885,1.7312197987582298,0.70687041612434,1.34099644735628
604,3.6571874224354355,1.8067258616737008,0.6718620072561721,1.1785995535055627
605,3.6143034521061326,1.833077757900483,0.5847624347397125,1.1964632594659372
606,3.623362550109526,1.8546330528817556,0.44345790362432236,1.3252715936034483
607,3.7592797002803566,1.994776531568735,0.32309973893107696,1.4414034297805447
608,3.938825361880122,2.151231359902678,0.2785177192949283,1.5090762826825157
609,3.9955525607608475,2.1552484924061335,0.2792997352601858,1.5610043330945285
610,3.884771780047523,2.026640405113462,0.2582325006162723,1.5998988743177887
611,3.670502623893521,1.8679425831908398,0.2072066121122211,1.5953534285904603
612,3.4135866906411065,1.7495329091408085,0.1331046793788198,1.5309491021214785
613,3.1017422140250446,1.6520155237931529,0.06804582143328354,1.3816808687986084
614,2.7785658006236957,1.560396833206401,0.02419337909168414,1.1939755883256105
615,2.5215065576852496,1.4507533046622854,0.0021391864517955974,1.0686140665711683
616,2.391580829813837,1.3323554619856195,0.0021805892623683993,1.0570447785658492
617,2.4040638768988716,1.2185629763331585,0.00789282100640245,1.1776080795593107
618,2.4093794392795687,1.122207549275281,0.007110523484166418,1.280061366520121
619,2.390240373146325,1.1056741423383694,0.004208918731392365,1.280357312076563
620,2.434988507539515,1.2416507172901932,0.0028473963209999756,1.1904903939283218
621,2.596971924086682,1.484116250697611,0.0029316452894088884,1.1099240280996623
622,2.7488220245564725,1.6971258797678674,0.004713190471182403,1.0469829543174227
623,2.8467384669618037,1.80048737997821,0.01151468064999042,1.0347364063336035
624,2.966208547962262,1.8451780221528906,0.02306204882056356,1.097968476988808
625,3.065195288988898,1.8263688560536246,0.03037533093903997,1.2084511019962332
626,3.1256476564914455,1.7391714569522507,0.03357493329592952,1.3529012662432653
627,3.1929753436175856,1.6415964375039993,0.04363482321024988,1.5077440829033364
628,3.258827214214503,1.5697300194143708,0.05817464693752398,1.6309225478626086
629,3.3149231272670336,1.555624255826091,0.07083852660980633,1.6884603448311362
630,3.4167462572268104,1.658333544169,0.07831321842810007,1.6800994946297105
631,3.498349210439403,1.8450813615747976,0.07605467458721432,1.5772131742773907
632,3.5768715118814063,2.0142954278367373,0.07684032232875673,1.4857357617159122
633,3.594953313755455,2.0375651407809645,0.07273428727970252,1.4846538856947877
634,3.598038647601993,1.9792992352504915,0.051093507460012885,1.5676459048914888
635,3.602785853510932,1.9522330618407557,0.03259000856062087,1.6179627831095558
636,3.6978186780293267,2.0280038464,0.029172247161322405,1.6406425844680044
637,3.8857411717414445,2.20020250419936,0.03811351124731232,1.6474251562947722
638,4.028032842829287,2.3680428260567314,0.04674514253906247,1.6132448742334928
639,4.074713967894679,2.47285909256929,0.04848789026411561,1.553366985061274
640,4.034505208310055,2.4946816981836983,0.04577563802385641,1.4940478721025003
641,3.9327627350594865,2.4398084490095022,0.046616584008387474,1.4463377020415964
642,3.7760061872442963,2.3622969152499036,0.04601069187106094,1.367698580123332
643,3.605393757844527,2.318145286784837,0.031601287611600026,1.25564718344809
644,3.467638863557637,2.298936249208438,0.013602692191136358,1.1550999221580625
645,3.4561713882180087,2.2599663320440366,0.010665589302435604,1.1855394668715364
646,3.558957292454428,2.2113071147166745,0.030198014763577544,1.3174521629741762
647,3.776169395369613,2.2415839746955233,0.07792835149225001,1.45665706918184
648,3.9921264952585105,2.3778576311617297,0.12379021045718896,1.490478653639592
649,4.147909043611737,2.533563994953636,0.1427050277189761,1.4716400209391245
650,4.134002902460318,2.5559165416820275,0.1359542761632482,1.442132084615042
651,3.9288410618132357,2.433207332640739,0.10298490325701191,1.392648825915485
652,3.718871575293498,2.3353385441241024,0.07232587824278405,1.311207152926612
653,3.610636299162787,2.3385338412249044,0.06264141990798228,1.2094610380299002
654,3.556113291524064,2.3426760547480914,0.08187157865041006,1.1315656581255626
655,3.497003341082896,2.3058706460374236,0.11696959518691247,1.07416309985856
656,3.5054969489784744,2.3289504744474034,0.1515864376414607,1.0249600368896103
657,3.584383887219042,2.4091875964305256,0.1959803593369561,0.97921593145156
658,3.678311275148941,2.431604139782428,0.2830733185483224,0.9636338168181905
659,3.7399413927590284,2.4006536228823214,0.38240071318422497,0.9568870566924819
660,3.686799601088837,2.29691271713761,0.42662301494682237,0.963263869004405
661,3.5128375281611044,2.1751770360614615,0.40467135147986555,0.932989140619777
662,3.2516033630551258,2.052003018645217,0.33985167736463984,0.8597486670452691
663,2.9903358193683416,1.9128833164350607,0.2832451317366838,0.794207371196597
664,2.7583957699642574,1.7599019987044808,0.24487562187382786,0.753618149385949
665,2.5864994748874213,1.6557637534602256,0.23672344861267536,0.6940122728145202
666,2.567397599388876,1.6975003854456656,0.27152642988072034,0.5983707840624901
667,2.7302677157005593,1.8877353325004158,0.3346708697055025,0.507861513494641
668,2.967863889124908,2.1405417545257244,0.3912461842605624,0.436075950338621
669,3.1998559332350838,2.3727506427321345,0.4408822685869155,0.38622302191603375
670,3.352885140803118,2.5211244004640103,0.4922521579347852,0.3395085824043225
671,3.3585345003095237,2.5489445057756144,0.4983144200949317,0.31127557443897763
672,3.1854571874157775,2.456227112460252,0.417646675359692,0.3115833995958337
673,2.918741237952206,2.2986684311414383,0.2981676756791824,0.32190513113158564
674,2.7347619679822626,2.190254577613756,0.2199190827771962,0.3245883075913105
675,2.7259179302383973,2.1792101947876352,0.20963905789041615,0.33706867756034575
676,2.946403863855929,2.3403464481284284,0.25712857473754064,0.34892884098996024
677,3.3739410971094568,2.6754091192434823,0.3368325289425625,0.36169944892341177
678,3.832925066753037,3.072020667958884,0.40863982097033646,0.3522645778238163
679,4.226834721184232,3.449704520537521,0.4309839387500685,0.34614626189664177
680,4.446324023272456,3.6988109403784937,0.3674314003854398,0.3800816825085225
681,4.5519808063372595,3.8480107747094756,0.25836430515434017,0.44560572647344376
682,4.667593402236519,3.973728957714819,0.16881769040048974,0.5250467541212102
683,4.822004346290276,4.104091924979227,0.12828541222042095,0.5896270090906276
684,4.960365723932397,4.175011343611802,0.12466242168443561,0.66069195863616
685,5.121104629218431,4.242783702459461,0.13073768828828877,0.7475832384706818
686,5.265851798823485,4.35590647443672,0.11845131623970473,0.7914940081470603
687,5.40499498811411,4.595828275216893,0.10246659002224089,0.7067001228749765
688,5.64659779449739,4.979914483812842,0.09355536800596828,0.5731279426785797
689,6.174322559802504,5.556623979480577,0.1010229839196767,0.5166755964022501
690,6.898210508722732,6.255388610984701,0.10588850513841959,0.536933392599612
691,7.41330936134929,6.7606110138062485,0.09253866819885595,0.5601596793441858
692,7.531292021752521,6.919397831263533,0.06522186087220415,0.5466723296167849
693,7.337097814168871,6.771345280193955,0.045251840535039875,0.5205006934398758
694,7.002358313649459,6.46710162408711,0.047277657421747644,0.4879790321406017
695,6.587163389670016,6.08045459118653,0.06514133198399989,0.44156746649948514
696,6.259690460299606,5.808461939438505,0.07993044573127274,0.37129807512982893
697,6.20354071727085,5.820586068935246,0.0715729483240641,0.31138170001153964
698,6.431038780248336,6.107071916550883,0.05884685150568998,0.2651200121917638
699,6.755207343338781,6.479199325048585,0.054543178277935964,0.22146484001226022
700,6.937307702413478,6.711792293941295,0.057980830606568,0.16753457786561451
701,6.909141674862816,6.742872546495392,0.05770154071110244,0.10856758765632162
702,6.776693802968868,6.667447392742408,0.0494378682298384,0.059808541996622534
703,6.598016385650546,6.5272058926960925,0.03724879156029152,0.03356170139416093
704,6.3932343144324,6.343479194639599,0.029313881096220906,0.020441238696579593
705,6.1938398514068576,6.15463979442662,0.02374177736066887,0.015458279619568891
706,6.0560270537490455,6.024584437018355,0.016611237539468034,0.014831379191222523
707,5.94737815606665,5.92284940111644,0.011497470833587604,0.013031284116622532
708,5.793769460729148,5.766901682176259,0.014040048356304126,0.01282773019658492
709,5.599213847664407,5.561177467417709,0.028020255751950378,0.010016124494748127
710,5.382732968014828,5.341151363089471,0.0376783543493568,0.003903250575999997
711,5.122867309215115,5.091489838360342,0.031183900955329597,0.00019356989944359959
712,4.848958972133552,4.8333332173464925,0.015466553733159957,0.00015920105390010024
713,4.664021440837834,4.655684825452958,0.004191157542722482,0.004145457842152909
714,4.5380595337114835,4.518944774929761,0.00027625198988889734,0.018838506791833617
715,4.48318363158499,4.442174527715023,1.8416543102501686e-05,0.040990687326864936
716,4.519636489620803,4.455750246096339,6.291694128040238e-05,0.06382332658318413
717,4.659740058833415,4.5819529325481,0.00018077232742560778,0.0776063539578889
718,4.803547445900059,4.724513572092942,0.0005014227127009099,0.07853245109441642
719,4.9498406929872525,4.860458605981251,0.0017698520855520983,0.08761223492044963
720,5.175351356237199,5.0460578620399685,0.005954948068256137,0.12333854612897449
721,5.445712159128862,5.235532581663105,0.012935484172432931,0.1972440932933242
722,5.65519556600655,5.339875207489,0.017529511088883603,0.29779084742866563
723,5.748053098703919,5.313736531220834,0.018330511671648432,0.4159860558114362
724,5.744998426890907,5.180947956917374,0.013513641678276171,0.5505368282952562
725,5.689099925831841,4.974976748174047,0.004203084493439997,0.7099200931643538
726,5.691250183789505,4.787160822392264,1.960240205160044e-05,0.904069758995189
727,5.782543649533368,4.665378602626562,0.0047887562567055595,1.1123762906501005
728,5.939779456242061,4.6765177491646055,0.00947243592307356,1.2537892711543823
729,6.157847715780408,4.817535439636708,0.008812919292122494,1.3314993568515774
730,6.358782980597981,4.988410084260512,0.008484876617292051,1.3618880197201768
731,6.386418408705094,4.990527777169165,0.011654731122126361,1.3842359004138027
732,6.211553855508285,4.747063071579851,0.01709309925873637,1.447397684669697
733,5.967782588927594,4.388568050494087,0.015958371969602522,1.563256166463905
734,5.839422456587545,4.110849718281306,0.0154934206824049,1.713079317623834
735,5.765696593124032,3.9048127679092084,0.02240304267813154,1.8384807825366922
736,5.662071563084197,3.753698707868675,0.032634408048001516,1.8757384471675203
737,5.450857183702751,3.6240879296899915,0.03137426816050885,1.7953949858522502
738,5.177279262796879,3.4979335131527436,0.016626021312124865,1.66271972833201
739,4.949985723033327,3.4070475961791025,0.009440085032009994,1.5334980418222146
740,4.823768291375402,3.4029647610700224,0.016484818941968394,1.4043187113634117
741,4.70214830221855,3.4116589036765212,0.040048046419206416,1.2504413521228226
742,4.477253330278025,3.3380683284738972,0.060558540873602476,1.0786264609305247
743,4.187667712514505,3.2006242619129,0.060502869232356156,0.9265405813692484
744,3.8145609895446078,2.9346256130100117,0.04329334961589161,0.8366420269187046
745,3.329759425604961,2.5425684312474903,0.03158938186536038,0.7556016124921104
746,2.930215183897592,2.1950340788112666,0.027535602376102468,0.7076455027102225
747,2.7754819938985062,2.0040911404237476,0.02806534933766564,0.743325504137093
748,2.7845231203749226,1.925466063463488,0.0424265451267025,0.8166305117847321
749,2.9338525239556015,1.9695789671372743,0.09130087711212241,0.872972679706205
750,3.193954051358989,2.1007232265360947,0.18680553596520366,0.9064252888576901
751,3.4097580628463975,2.238262038921775,0.2903606372954881,0.8811353866291344
752,3.4746138479904927,2.337346822737794,0.34842073884806235,0.7888462864046363
753,3.3668946133298645,2.3587927103635473,0.3461922364638607,0.6619096665024562
